,0
0,2.0
1,1.6666666666666667
2,1.5
3,1.2
4,1.3333333333333333
5,1.2857142857142858
6,1.125
7,1.1111111111111112
8,1.1
9,1.0
10,1.1666666666666667
11,1.0
12,1.0714285714285714
13,1.0666666666666667
14,1.0
15,1.0588235294117647
16,1.0
17,1.0526315789473684
18,1.0
19,1.0952380952380953
20,1.0454545454545454
21,1.0434782608695652
22,1.0
23,1.04
24,1.0
25,1.0
26,1.0
27,1.0344827586206897
28,1.0
29,1.064516129032258
30,1.03125
31,1.0606060606060606
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,1.0
38,1.0
39,1.024390243902439
40,1.0238095238095237
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0212765957446808
46,1.0208333333333333
47,1.0
48,1.04
49,1.0
50,1.0192307692307692
51,1.0
52,1.0185185185185186
53,1.0
54,1.0178571428571428
55,1.0175438596491229
56,1.0172413793103448
57,1.0
58,1.0333333333333334
59,1.0163934426229508
60,1.0161290322580645
61,1.0
62,1.0
63,1.0
64,1.0151515151515151
65,1.0
66,1.0147058823529411
67,1.0
68,1.0
69,1.028169014084507
70,1.0138888888888888
71,1.0136986301369864
72,1.0
73,1.0
74,1.0
75,1.0129870129870129
76,1.0256410256410255
77,1.0
78,1.0125
79,1.0
80,1.0
81,1.0
82,1.0
83,1.0
84,1.0
85,1.0
86,1.0113636363636365
87,1.0
88,1.0
89,1.010989010989011
90,1.0108695652173914
91,1.010752688172043
92,1.0
93,1.0
94,1.0
95,1.0103092783505154
96,1.010204081632653
97,1.0101010101010102
98,1.02
99,1.00990099009901
100,1.0196078431372548
101,1.0097087378640777
102,1.0096153846153846
103,1.0
104,1.009433962264151
105,1.0
106,1.0
107,1.0091743119266054
108,1.0
109,1.0
110,1.0
111,1.008849557522124
112,1.0175438596491229
113,1.0
114,1.0
115,1.0
116,1.0084745762711864
117,1.0
118,1.0166666666666666
119,1.0082644628099173
120,1.0
121,1.0
122,1.0
123,1.0
124,1.007936507936508
125,1.015748031496063
126,1.0
127,1.0
128,1.0076923076923077
129,1.015267175572519
130,1.0075757575757576
131,1.0150375939849625
132,1.0
133,1.0074074074074073
134,1.0
135,1.0
136,1.0072463768115942
137,1.014388489208633
138,1.0071428571428571
