,0
0,2.0
1,2.0
2,2.0
3,1.8
4,1.8333333333333333
5,1.8571428571428572
6,1.875
7,1.8888888888888888
8,1.8
9,1.8181818181818181
10,1.8333333333333333
11,1.8461538461538463
12,1.8571428571428572
13,1.8
14,1.8125
15,1.8235294117647058
16,1.7777777777777777
17,1.7894736842105263
18,1.8
19,1.8095238095238095
20,1.8181818181818181
21,1.826086956521739
22,1.8333333333333333
23,1.84
24,1.8461538461538463
25,1.8518518518518519
26,1.8571428571428572
27,1.8620689655172413
28,1.8666666666666667
29,1.8709677419354838
30,1.875
31,1.878787878787879
32,1.8823529411764706
33,1.8571428571428572
34,1.8611111111111112
35,1.864864864864865
36,1.868421052631579
37,1.8717948717948718
38,1.875
39,1.8780487804878048
40,1.880952380952381
41,1.8837209302325582
42,1.8863636363636365
43,1.8666666666666667
44,1.8695652173913044
45,1.872340425531915
46,1.875
47,1.8775510204081634
48,1.88
49,1.8823529411764706
50,1.8653846153846154
51,1.8679245283018868
52,1.8703703703703705
53,1.8727272727272728
54,1.875
55,1.8596491228070176
56,1.8620689655172413
57,1.8644067796610169
58,1.8666666666666667
59,1.8688524590163935
60,1.8709677419354838
61,1.8571428571428572
62,1.84375
63,1.8307692307692307
64,1.8333333333333333
65,1.835820895522388
66,1.8235294117647058
67,1.826086956521739
68,1.8
69,1.8028169014084507
70,1.8055555555555556
71,1.7945205479452055
72,1.7837837837837838
73,1.7866666666666666
74,1.7894736842105263
75,1.7922077922077921
76,1.794871794871795
77,1.7974683544303798
78,1.7875
79,1.7654320987654322
80,1.7682926829268293
81,1.7469879518072289
82,1.7380952380952381
83,1.7294117647058824
84,1.7325581395348837
85,1.7241379310344827
86,1.7045454545454546
87,1.7078651685393258
88,1.6888888888888889
89,1.6923076923076923
90,1.684782608695652
91,1.6881720430107527
92,1.6808510638297873
93,1.6736842105263159
94,1.6979166666666667
95,1.7010309278350515
96,1.6938775510204083
97,1.707070707070707
98,1.7
99,1.693069306930693
100,1.6862745098039216
101,1.6893203883495145
102,1.6826923076923077
103,1.6857142857142857
104,1.679245283018868
105,1.6822429906542056
106,1.6851851851851851
107,1.688073394495413
108,1.6727272727272726
109,1.6756756756756757
110,1.6785714285714286
111,1.6725663716814159
112,1.6754385964912282
113,1.6695652173913043
114,1.6724137931034482
115,1.6495726495726495
116,1.6694915254237288
117,1.6638655462184875
118,1.65
119,1.6611570247933884
120,1.6557377049180328
121,1.6585365853658536
122,1.653225806451613
123,1.672
124,1.6666666666666667
125,1.6614173228346456
126,1.6640625
127,1.6589147286821706
128,1.6692307692307693
129,1.6641221374045803
130,1.6590909090909092
131,1.6541353383458646
132,1.6492537313432836
133,1.651851851851852
134,1.6397058823529411
135,1.6496350364963503
136,1.644927536231884
137,1.6474820143884892
138,1.6357142857142857
139,1.6524822695035462
140,1.6549295774647887
141,1.6503496503496504
142,1.6458333333333333
143,1.6551724137931034
144,1.6575342465753424
145,1.6462585034013606
146,1.6418918918918919
147,1.6308724832214765
148,1.6333333333333333
149,1.6423841059602649
150,1.638157894736842
151,1.6470588235294117
152,1.6493506493506493
153,1.6516129032258065
154,1.641025641025641
155,1.6496815286624205
156,1.6518987341772151
157,1.6415094339622642
158,1.6375
159,1.6459627329192548
160,1.6419753086419753
161,1.638036809815951
162,1.6341463414634145
163,1.6242424242424243
164,1.6265060240963856
165,1.6287425149700598
166,1.630952380952381
167,1.621301775147929
168,1.6235294117647059
169,1.631578947368421
170,1.6162790697674418
171,1.6242774566473988
172,1.632183908045977
173,1.6285714285714286
174,1.625
175,1.6271186440677967
176,1.6292134831460674
177,1.6312849162011174
178,1.6388888888888888
179,1.6353591160220995
180,1.6318681318681318
181,1.6284153005464481
182,1.6195652173913044
183,1.627027027027027
184,1.6290322580645162
185,1.6203208556149733
186,1.622340425531915
187,1.6296296296296295
188,1.6263157894736842
189,1.6230366492146597
190,1.625
191,1.621761658031088
192,1.6134020618556701
193,1.6205128205128205
194,1.6224489795918366
195,1.619289340101523
196,1.6161616161616161
197,1.6231155778894473
198,1.62
199,1.6169154228855722
200,1.608910891089109
201,1.6009852216748768
202,1.5980392156862746
203,1.6097560975609757
204,1.6019417475728155
205,1.603864734299517
206,1.6057692307692308
207,1.5980861244019138
208,1.5952380952380953
209,1.6066350710900474
210,1.6084905660377358
211,1.6009389671361502
212,1.5981308411214954
213,1.6
214,1.6018518518518519
215,1.5944700460829493
216,1.5963302752293578
217,1.5936073059360731
218,1.5954545454545455
219,1.592760180995475
220,1.5855855855855856
221,1.5784753363228698
222,1.5803571428571428
223,1.5866666666666667
224,1.579646017699115
225,1.5859030837004404
226,1.587719298245614
227,1.5764192139737991
228,1.5739130434782609
229,1.58008658008658
230,1.5775862068965518
231,1.5751072961373391
232,1.5726495726495726
233,1.578723404255319
234,1.5677966101694916
235,1.5527426160337552
236,1.5672268907563025
237,1.5690376569037656
238,1.5666666666666667
239,1.5726141078838174
240,1.5661157024793388
241,1.5720164609053497
242,1.5614754098360655
243,1.5673469387755101
244,1.5691056910569106
245,1.5587044534412955
246,1.5403225806451613
247,1.5622489959839359
248,1.556
249,1.5617529880478087
250,1.5555555555555556
251,1.5573122529644268
252,1.5551181102362204
253,1.5607843137254902
254,1.55859375
255,1.5603112840466926
256,1.562015503875969
257,1.5598455598455598
258,1.5615384615384615
259,1.5593869731800767
260,1.549618320610687
261,1.543726235741445
262,1.553030303030303
263,1.539622641509434
264,1.5601503759398496
265,1.554307116104869
266,1.5485074626865671
267,1.5613382899628252
268,1.5555555555555556
269,1.5535055350553506
270,1.5404411764705883
271,1.5531135531135531
272,1.5547445255474452
273,1.5636363636363637
274,1.5615942028985508
275,1.5667870036101084
276,1.5575539568345325
277,1.5519713261648747
278,1.5571428571428572
279,1.5622775800711743
280,1.5602836879432624
281,1.568904593639576
282,1.5669014084507042
283,1.5614035087719298
284,1.5594405594405594
285,1.5644599303135889
286,1.5590277777777777
287,1.5674740484429066
288,1.5620689655172413
289,1.563573883161512
290,1.5582191780821917
291,1.552901023890785
292,1.554421768707483
293,1.5627118644067797
294,1.554054054054054
295,1.5555555555555556
296,1.5536912751677852
297,1.5585284280936456
298,1.56
299,1.5514950166112957
300,1.5529801324503312
301,1.551155115511551
302,1.5526315789473684
303,1.5508196721311476
304,1.5457516339869282
305,1.5570032573289903
306,1.5551948051948052
307,1.5469255663430421
308,1.5548387096774194
309,1.5530546623794212
310,1.5544871794871795
311,1.5559105431309903
312,1.5509554140127388
313,1.5587301587301587
314,1.5537974683544304
315,1.5520504731861198
316,1.5534591194968554
317,1.54858934169279
318,1.55
319,1.5482866043613708
320,1.549689440993789
321,1.5479876160990713
322,1.5401234567901234
323,1.5538461538461539
324,1.549079754601227
325,1.54434250764526
326,1.5579268292682926
327,1.553191489361702
328,1.5454545454545454
329,1.5498489425981874
330,1.5512048192771084
331,1.5435435435435436
332,1.5508982035928143
333,1.5492537313432835
334,1.5505952380952381
335,1.5519287833827893
336,1.5384615384615385
337,1.551622418879056
338,1.55
339,1.5454545454545454
340,1.543859649122807
341,1.5481049562682216
342,1.5465116279069768
343,1.5449275362318842
344,1.5346820809248556
345,1.5331412103746398
346,1.5459770114942528
347,1.5444126074498568
348,1.542857142857143
349,1.5498575498575498
350,1.5454545454545454
351,1.5354107648725213
352,1.5451977401129944
353,1.5408450704225352
354,1.5252808988764044
355,1.5406162464985995
356,1.541899441340782
357,1.5403899721448469
358,1.5472222222222223
359,1.5318559556786704
360,1.5359116022099448
361,1.537190082644628
362,1.5357142857142858
363,1.5424657534246575
364,1.5382513661202186
365,1.5258855585831064
366,1.5434782608695652
367,1.5338753387533874
368,1.5324324324324323
369,1.536388140161725
370,1.5376344086021505
371,1.5308310991957104
372,1.532085561497326
373,1.528
374,1.523936170212766
375,1.5384615384615385
376,1.5396825396825398
377,1.5382585751978892
378,1.5315789473684212
379,1.5354330708661417
380,1.536649214659686
381,1.5300261096605745
382,1.5416666666666667
383,1.5376623376623377
384,1.5336787564766838
385,1.5400516795865633
386,1.5309278350515463
387,1.5372750642673523
388,1.5256410256410255
389,1.5319693094629157
390,1.5357142857142858
391,1.5318066157760815
392,1.5304568527918783
393,1.5316455696202531
394,1.5303030303030303
395,1.5340050377833754
396,1.5301507537688441
397,1.536340852130326
398,1.5275
399,1.5336658354114714
400,1.5323383084577114
401,1.543424317617866
402,1.5346534653465347
403,1.528395061728395
404,1.5320197044334976
405,1.5356265356265357
406,1.536764705882353
407,1.533007334963325
408,1.5292682926829269
409,1.5401459854014599
410,1.5315533980582525
411,1.5351089588377724
412,1.5314009661835748
413,1.5349397590361447
414,1.5408653846153846
415,1.5275779376498801
416,1.5406698564593302
417,1.5393794749403342
418,1.5357142857142858
419,1.5391923990498813
420,1.5308056872037914
421,1.5437352245862883
422,1.5377358490566038
423,1.5341176470588236
424,1.5375586854460095
425,1.5456674473067915
426,1.5397196261682242
427,1.5361305361305362
428,1.5395348837209302
429,1.517401392111369
430,1.5347222222222223
431,1.5311778290993072
432,1.532258064516129
433,1.5310344827586206
434,1.5321100917431192
435,1.5217391304347827
436,1.5342465753424657
437,1.5330296127562641
438,1.5295454545454545
439,1.5328798185941044
440,1.5316742081447965
441,1.5304740406320543
442,1.5315315315315314
443,1.5303370786516854
444,1.5246636771300448
445,1.5369127516778522
446,1.5334821428571428
447,1.530066815144766
448,1.531111111111111
449,1.5321507760532151
450,1.5309734513274336
451,1.534216335540839
452,1.5352422907488987
453,1.5296703296703296
454,1.530701754385965
455,1.5339168490153172
456,1.5262008733624455
457,1.5250544662309369
458,1.517391304347826
459,1.524945770065076
460,1.5303030303030303
461,1.5269978401727862
462,1.5301724137931034
463,1.5311827956989248
464,1.536480686695279
465,1.5246252676659529
466,1.5299145299145298
467,1.5287846481876333
468,1.5319148936170213
469,1.5307855626326965
470,1.527542372881356
471,1.5264270613107822
472,1.5358649789029535
473,1.5094736842105263
474,1.5294117647058822
475,1.5324947589098532
476,1.5292887029288702
477,1.534446764091858
478,1.53125
479,1.5301455301455302
480,1.5311203319502074
481,1.5238095238095237
482,1.5268595041322315
483,1.5154639175257731
484,1.52880658436214
485,1.5236139630390144
486,1.5225409836065573
487,1.5296523517382412
488,1.5285714285714285
489,1.5295315682281059
490,1.5284552845528456
491,1.5192697768762677
492,1.5263157894736843
493,1.507070707070707
494,1.5241935483870968
495,1.529175050301811
496,1.5261044176706828
497,1.5210420841683367
498,1.526
499,1.5229540918163673
500,1.5278884462151394
501,1.52882703777336
502,1.5218253968253967
503,1.5207920792079208
504,1.5296442687747036
505,1.5226824457593688
506,1.5078740157480315
507,1.5225933202357564
508,1.5274509803921568
509,1.522504892367906
510,1.515625
511,1.5243664717348928
512,1.5233463035019454
513,1.5184466019417475
514,1.5271317829457365
515,1.5241779497098646
516,1.527027027027027
517,1.5221579961464355
518,1.525
519,1.5201535508637236
520,1.5191570881226053
521,1.5239005736137667
522,1.5229007633587786
523,1.5219047619047619
524,1.5247148288973384
525,1.5218216318785578
526,1.518939393939394
527,1.5255198487712665
528,1.5188679245283019
529,1.5197740112994351
530,1.5150375939849625
531,1.5215759849906192
532,1.5187265917602997
533,1.5233644859813085
534,1.5167910447761195
535,1.5270018621973929
536,1.516728624535316
537,1.5120593692022264
538,1.511111111111111
539,1.5175600739371533
540,1.5129151291512914
541,1.5174953959484345
542,1.5202205882352942
543,1.5155963302752293
544,1.5073260073260073
545,1.5155393053016453
546,1.5127737226277371
547,1.5100182149362478
548,1.5127272727272727
549,1.5081669691470054
550,1.5126811594202898
551,1.5171790235081375
552,1.5054151624548737
553,1.5153153153153154
554,1.514388489208633
555,1.5152603231597845
556,1.5125448028673836
557,1.513416815742397
558,1.5089285714285714
559,1.5026737967914439
560,1.50711743772242
561,1.5097690941385435
562,1.5141843971631206
563,1.5132743362831858
564,1.510600706713781
565,1.5061728395061729
566,1.5088028169014085
567,1.507908611599297
568,1.5070175438596491
569,1.5096322241681261
570,1.5034965034965035
571,1.5095986038394416
572,1.5121951219512195
573,1.4991304347826087
574,1.5138888888888888
575,1.509532062391681
576,1.5034602076124568
577,1.5077720207253886
578,1.5
579,1.5060240963855422
580,1.506872852233677
581,1.5111492281303602
582,1.5136986301369864
583,1.4974358974358974
584,1.5085324232081911
585,1.504258943781942
586,1.5068027210884354
587,1.5093378607809846
588,1.5084745762711864
589,1.5042301184433164
590,1.5016891891891893
591,1.5008431703204048
592,1.5084175084175084
593,1.5025210084033613
594,1.4983221476510067
595,1.4991624790619766
596,1.5016722408026757
597,1.5025041736227045
598,1.5016666666666667
599,1.5041597337770383
600,1.4867109634551494
601,1.4958540630182422
602,1.4933774834437086
603,1.5008264462809917
604,1.4917491749174918
605,1.4991762767710048
606,1.493421052631579
607,1.5024630541871922
608,1.5
609,1.4959083469721768
610,1.5
611,1.4942903752039152
612,1.504885993485342
613,1.497560975609756
614,1.5032467532467533
615,1.4991896272285252
616,1.4967637540453074
617,1.492730210016155
618,1.5016129032258065
619,1.500805152979066
620,1.4919614147909968
621,1.4959871589085072
622,1.501602564102564
623,1.4848
624,1.5
625,1.4976076555023923
626,1.4968152866242037
627,1.4992050874403815
628,1.4952380952380953
629,1.503961965134707
630,1.4936708860759493
631,1.5055292259083728
632,1.4936908517350158
633,1.500787401574803
634,1.5031446540880504
635,1.499215070643642
636,1.4968652037617556
637,1.4929577464788732
638,1.50625
639,1.4914196567862714
640,1.4968847352024923
641,1.4976671850699845
642,1.4984472049689441
643,1.4930232558139536
644,1.4891640866873066
645,1.491499227202473
646,1.4938271604938271
647,1.4992295839753467
648,1.4984615384615385
649,1.5023041474654377
650,1.4984662576687116
651,1.4977029096477794
652,1.4984709480122325
653,1.497709923664122
654,1.4939024390243902
655,1.4961948249619483
656,1.4954407294832828
657,1.4992412746585735
658,1.4893939393939395
659,1.4992435703479576
660,1.498489425981873
661,1.493212669683258
662,1.4969879518072289
663,1.4917293233082707
664,1.490990990990991
665,1.4887556221889056
666,1.4970059880239521
667,1.4828101644245142
668,1.4880597014925374
669,1.4873323397913563
670,1.4880952380952381
671,1.4947994056463596
672,1.4985163204747773
673,1.4948148148148148
674,1.4881656804733727
675,1.4977843426883308
676,1.4941002949852507
677,1.4948453608247423
678,1.4955882352941177
679,1.486049926578561
680,1.4941348973607038
681,1.4904831625183017
682,1.4912280701754386
683,1.4934306569343065
684,1.4956268221574345
685,1.49490538573508
686,1.489825581395349
687,1.4949201741654572
688,1.4927536231884058
689,1.4949348769898698
690,1.4884393063583814
691,1.492063492063492
692,1.4913544668587897
693,1.492086330935252
694,1.485632183908046
695,1.490674318507891
696,1.495702005730659
697,1.4949928469241773
698,1.4942857142857142
699,1.492154065620542
700,1.4957264957264957
701,1.496443812233286
702,1.4943181818181819
703,1.4893617021276595
704,1.4929178470254958
705,1.4908062234794908
706,1.4929378531073447
707,1.4908321579689703
708,1.4943661971830986
709,1.4866385372714486
710,1.4943820224719102
711,1.4922861150070126
712,1.4901960784313726
713,1.4923076923076923
714,1.4986033519553073
715,1.499302649930265
716,1.4958217270194987
717,1.4909596662030598
718,1.4930555555555556
719,1.492371705963939
720,1.497229916897507
721,1.4882434301521439
722,1.4944751381215469
723,1.4841379310344827
724,1.4931129476584022
725,1.4896836313617607
726,1.495879120879121
727,1.4910836762688615
728,1.489041095890411
729,1.4897400820793434
730,1.4931693989071038
731,1.4829467939972716
732,1.4959128065395095
733,1.4965986394557824
734,1.485054347826087
735,1.4816824966078697
736,1.491869918699187
737,1.4912043301759135
738,1.4851351351351352
739,1.4925775978407558
740,1.4932614555256065
741,1.4925975773889637
742,1.4905913978494623
743,1.4899328859060403
744,1.4919571045576407
745,1.4899598393574298
746,1.4866310160427807
747,1.4926568758344458
748,1.4946666666666666
749,1.4953395472703062
750,1.4933510638297873
751,1.4887118193891102
752,1.490716180371353
753,1.495364238410596
754,1.4880952380952381
755,1.4927344782034346
756,1.4854881266490765
757,1.4953886693017129
758,1.486842105263158
759,1.4940867279894876
760,1.4816272965879265
761,1.491480996068152
762,1.4895287958115184
763,1.4915032679738562
764,1.4869451697127938
765,1.4863102998696218
766,1.48828125
767,1.4850455136540963
768,1.4727272727272727
769,1.490272373540856
770,1.4870466321243523
771,1.4864165588615783
772,1.4844961240310077
773,1.486451612903226
774,1.490979381443299
775,1.4813384813384813
776,1.4845758354755785
777,1.491655969191271
778,1.476923076923077
779,1.4878361075544173
780,1.4757033248081841
781,1.4789272030651341
782,1.4910714285714286
783,1.4853503184713375
784,1.4885496183206106
785,1.4866581956797966
786,1.4911167512690355
787,1.487959442332066
788,1.4886075949367088
789,1.4804045512010113
790,1.4861111111111112
791,1.489281210592686
792,1.4836272040302267
793,1.4867924528301886
794,1.4912060301507537
795,1.4893350062735258
796,1.4912280701754386
797,1.490613266583229
