,0
0,2.0
1,1.6666666666666667
2,1.5
3,1.6
4,1.5
5,1.2857142857142858
6,1.25
7,1.4444444444444444
8,1.5
9,1.5454545454545454
10,1.3333333333333333
11,1.3846153846153846
12,1.3571428571428572
13,1.5333333333333334
14,1.5
15,1.4705882352941178
16,1.6666666666666667
17,1.6842105263157894
18,1.3
19,1.4285714285714286
20,1.5
21,1.391304347826087
22,1.4166666666666667
23,1.44
24,1.3076923076923077
25,1.4444444444444444
26,1.5714285714285714
27,1.3448275862068966
28,1.5666666666666667
29,1.4516129032258065
30,1.5
31,1.606060606060606
32,1.5
33,1.4
34,1.3055555555555556
35,1.4864864864864864
36,1.605263157894737
37,1.4102564102564104
38,1.425
39,1.4390243902439024
40,1.4761904761904763
41,1.4883720930232558
42,1.5227272727272727
43,1.5777777777777777
44,1.3695652173913044
45,1.425531914893617
46,1.4375
47,1.510204081632653
48,1.32
49,1.392156862745098
50,1.5
51,1.4150943396226414
52,1.6111111111111112
53,1.5636363636363637
54,1.4821428571428572
55,1.456140350877193
56,1.4137931034482758
57,1.4576271186440677
58,1.5166666666666666
59,1.4754098360655739
60,1.4193548387096775
61,1.492063492063492
62,1.484375
63,1.523076923076923
64,1.5151515151515151
65,1.462686567164179
66,1.4264705882352942
67,1.5072463768115942
68,1.457142857142857
69,1.4647887323943662
70,1.5
71,1.5068493150684932
72,1.3918918918918919
73,1.4933333333333334
74,1.4473684210526316
75,1.4805194805194806
76,1.564102564102564
77,1.5063291139240507
78,1.425
79,1.4567901234567902
80,1.3902439024390243
81,1.4819277108433735
82,1.4166666666666667
83,1.5294117647058822
84,1.5
85,1.4942528735632183
86,1.5454545454545454
87,1.4719101123595506
88,1.4666666666666666
89,1.4615384615384615
90,1.4891304347826086
91,1.4086021505376345
92,1.5212765957446808
93,1.4842105263157894
94,1.4270833333333333
95,1.5051546391752577
96,1.5204081632653061
97,1.4545454545454546
98,1.49
99,1.4752475247524752
100,1.4803921568627452
101,1.4563106796116505
102,1.4326923076923077
103,1.5238095238095237
104,1.4339622641509433
105,1.485981308411215
106,1.4351851851851851
107,1.5137614678899083
108,1.4363636363636363
109,1.4864864864864864
110,1.4732142857142858
111,1.4513274336283186
112,1.5087719298245614
113,1.4173913043478261
